"player_name","country","metric","value"
"Alejandro Nieto","Uruguay","turnovers_won","1.0"
"Leandro Leivas","Uruguay","turnovers_won","1.0"
"Joaquin Prada","Uruguay","turnovers_won","1.0"
"Diego Magno","Uruguay","turnovers_won","1.0"
"Santiago Vilaseca","Uruguay","turnovers_won","1.0"
"Gaston Mieres","Uruguay","metres_made","192.0"
"Felipe Berchesi","Uruguay","metres_made","103.0"
"Rodrigo Silva","Uruguay","metres_made","74.0"
"Joaquin Prada","Uruguay","metres_made","66.0"
"Juan Manuel Gaminara","Uruguay","metres_made","54.0"
"Andres Vilaseca","Uruguay","metres_made","51.0"
"Alejandro Nieto","Uruguay","metres_made","48.0"
"Agustin Ormaechea","Uruguay","metres_made","45.0"
"Santiago Gibernau","Uruguay","metres_made","44.0"
"Santiago Vilaseca","Uruguay","metres_made","34.0"
"Carlos Arboleya","Uruguay","metres_made","30.0"
"Matias Beer","Uruguay","metres_made","29.0"
"Alejo Corral","Uruguay","metres_made","26.0"
"Leandro Leivas","Uruguay","metres_made","19.0"
"Alejo Duran","Uruguay","metres_made","16.0"
"Mathias Palomeque","Uruguay","metres_made","15.0"
"Mario Sagario","Uruguay","metres_made","15.0"
"Franco Lamanna","Uruguay","metres_made","14.0"
"Juan De Freitas","Uruguay","metres_made","11.0"
"Mateo Sanguinetti","Uruguay","metres_made","10.0"
"Jorge Zerbino","Uruguay","metres_made","10.0"
"Oscar Duran","Uruguay","metres_made","7.0"
"Diego Magno","Uruguay","metres_made","5.0"
"German Kessler","Uruguay","metres_made","4.0"
"Jeronimo Etcheverry","Uruguay","metres_made","4.0"
"Wesley Fofana","France","clean_breaks","7.0"
"Scott Spedding","France","clean_breaks","5.0"
"Frederic Michalak","France","clean_breaks","3.0"
"Louis Picamoles","France","clean_breaks","3.0"
"Brice Dulin","France","clean_breaks","2.0"
"Sofiane Guitoune","France","clean_breaks","2.0"
"Rabah Slimani","France","clean_breaks","1.0"
"Remi Tales","France","clean_breaks","1.0"
"Yannick Nyanga","France","clean_breaks","1.0"
"Remy Grosso","France","clean_breaks","1.0"
"Mathieu Bastareaud","France","clean_breaks","1.0"
"Pascal Pape","France","clean_breaks","1.0"
"Rory Kockott","France","clean_breaks","1.0"
"Gael Fickou","France","clean_breaks","1.0"
"Guilhem Guirado","France","clean_breaks","1.0"
"Bernard Le Roux","France","clean_breaks","1.0"
"Noa Nakaitaci","France","clean_breaks","1.0"
"Yannick Nyanga","France","lineout_steals","2.0"
"Thierry Dusautoir","France","lineout_steals","1.0"
"Yoann Maestri","France","lineout_steals","1.0"
"Bernard Le Roux","France","matches","5"
"Damien Chouly","France","matches","5"
"Eddy Ben Arous","France","matches","5"
"Morgan Parra","France","matches","5"
"Nicolas Mas","France","matches","5"
"Remi Tales","France","matches","5"
"Vincent Debaty","France","matches","5"
"Alexandre Dumoulin","France","matches","4"
"Benjamin Kayser","France","matches","4"
"Brice Dulin","France","matches","4"
"Frederic Michalak","France","matches","4"
"Guilhem Guirado","France","matches","4"
"Louis Picamoles","France","matches","4"
"Mathieu Bastareaud","France","matches","4"
"Noa Nakaitaci","France","matches","4"
"Pascal Pape","France","matches","4"
"Rabah Slimani","France","matches","4"
"Scott Spedding","France","matches","4"
"Thierry Dusautoir","France","matches","4"
"Wesley Fofana","France","matches","4"
"Yoann Maestri","France","matches","4"
"Alexandre Flanquart","France","matches","3"
"Sebastien Tillous-Borde","France","matches","3"
"Yannick Nyanga","France","matches","3"
"Dimitri Szarzewski","France","matches","2"
"Fulgence Ouedraogo","France","matches","2"
"Gael Fickou","France","matches","2"
"Rory Kockott","France","matches","2"
"Remy Grosso","France","matches","1"
"Sofiane Guitoune","France","matches","1"
"Uini Atonio","France","matches","1"
"Yoann Huget","France","matches","1"
"Scott Spedding","France","carries","44.0"
"Brice Dulin","France","carries","36.0"
"Noa Nakaitaci","France","carries","32.0"
"Damien Chouly","France","carries","32.0"
"Louis Picamoles","France","carries","32.0"
"Wesley Fofana","France","carries","28.0"
"Yoann Maestri","France","carries","27.0"
"Thierry Dusautoir","France","carries","25.0"
"Mathieu Bastareaud","France","carries","24.0"
"Pascal Pape","France","carries","23.0"
"Guilhem Guirado","France","carries","22.0"
"Bernard Le Roux","France","carries","20.0"
"Alexandre Dumoulin","France","carries","17.0"
"Sebastien Tillous-Borde","France","carries","15.0"
"Benjamin Kayser","France","carries","14.0"
"Remi Tales","France","carries","13.0"
"Rabah Slimani","France","carries","13.0"
"Morgan Parra","France","carries","12.0"
"Vincent Debaty","France","carries","12.0"
"Yannick Nyanga","France","carries","12.0"
"Remy Grosso","France","carries","12.0"
"Frederic Michalak","France","carries","10.0"
"Nicolas Mas","France","carries","10.0"
"Gael Fickou","France","carries","9.0"
"Eddy Ben Arous","France","carries","7.0"
"Alexandre Flanquart","France","carries","7.0"
"Sofiane Guitoune","France","carries","6.0"
"Rory Kockott","France","carries","6.0"
"Fulgence Ouedraogo","France","carries","5.0"
"Dimitri Szarzewski","France","carries","4.0"
"Yoann Huget","France","carries","3.0"
"Uini Atonio","France","carries","1.0"
"Rabah Slimani","France","tries","2"
"Sofiane Guitoune","France","tries","2"
"Wesley Fofana","France","tries","2"
"Gael Fickou","France","tries","1"
"Guilhem Guirado","France","tries","1"
"Louis Picamoles","France","tries","1"
"Nicolas Mas","France","tries","1"
"Pascal Pape","France","tries","1"
"Remy Grosso","France","tries","1"
"Yannick Nyanga","France","tries","1"
"Alexandre Dumoulin","France","tries","0"
"Alexandre Flanquart","France","tries","0"
"Benjamin Kayser","France","tries","0"
"Bernard Le Roux","France","tries","0"
"Brice Dulin","France","tries","0"
"Damien Chouly","France","tries","0"
"Dimitri Szarzewski","France","tries","0"
"Eddy Ben Arous","France","tries","0"
"Frederic Michalak","France","tries","0"
"Fulgence Ouedraogo","France","tries","0"
"Mathieu Bastareaud","France","tries","0"
"Morgan Parra","France","tries","0"
"Noa Nakaitaci","France","tries","0"
"Remi Tales","France","tries","0"
"Rory Kockott","France","tries","0"
"Scott Spedding","France","tries","0"
"Sebastien Tillous-Borde","France","tries","0"
"Thierry Dusautoir","France","tries","0"
"Uini Atonio","France","tries","0"
"Vincent Debaty","France","tries","0"
"Yoann Huget","France","tries","0"
"Yoann Maestri","France","tries","0"
"Noa Nakaitaci","France","offloads_made","5.0"
"Scott Spedding","France","offloads_made","5.0"
"Yannick Nyanga","France","offloads_made","5.0"
"Pascal Pape","France","offloads_made","4.0"
"Mathieu Bastareaud","France","offloads_made","4.0"
"Rory Kockott","France","offloads_made","4.0"
"Damien Chouly","France","offloads_made","3.0"
"Remi Tales","France","offloads_made","3.0"
"Morgan Parra","France","offloads_made","2.0"
"Louis Picamoles","France","offloads_made","2.0"
"Brice Dulin","France","offloads_made","2.0"
"Gael Fickou","France","offloads_made","2.0"
"Yoann Maestri","France","offloads_made","1.0"
"Sebastien Tillous-Borde","France","offloads_made","1.0"
"Rabah Slimani","France","offloads_made","1.0"
"Sofiane Guitoune","France","offloads_made","1.0"
"Alexandre Dumoulin","France","offloads_made","1.0"
"Remy Grosso","France","offloads_made","1.0"
"Thierry Dusautoir","France","turnovers_won","9.0"
"Louis Picamoles","France","turnovers_won","3.0"
"Mathieu Bastareaud","France","turnovers_won","3.0"
"Eddy Ben Arous","France","turnovers_won","3.0"
"Brice Dulin","France","turnovers_won","2.0"
"Bernard Le Roux","France","turnovers_won","2.0"
"Frederic Michalak","France","turnovers_won","2.0"
"Rabah Slimani","France","turnovers_won","1.0"
"Yannick Nyanga","France","turnovers_won","1.0"
"Yoann Maestri","France","turnovers_won","1.0"
"Fulgence Ouedraogo","France","turnovers_won","1.0"
"Remi Tales","France","turnovers_won","1.0"
"Gael Fickou","France","turnovers_won","1.0"
"Vincent Debaty","France","turnovers_won","1.0"
"Guilhem Guirado","France","turnovers_won","1.0"
"Sofiane Guitoune","France","turnovers_won","1.0"
"Benjamin Kayser","France","turnovers_won","1.0"
"Sebastien Tillous-Borde","France","turnovers_won","1.0"
"Damien Chouly","France","turnovers_won","1.0"
"Guilhem Guirado","France","lineouts_won","26.0"
"Benjamin Kayser","France","lineouts_won","17.0"
"Dimitri Szarzewski","France","lineouts_won","11.0"
"Scott Spedding","France","lineouts_won","2.0"
"Noa Nakaitaci","France","lineouts_won","1.0"
"Noa Nakaitaci","France","carries_over_gain_line","21.0"
"Damien Chouly","France","carries_over_gain_line","19.0"
"Brice Dulin","France","carries_over_gain_line","19.0"
"Thierry Dusautoir","France","carries_over_gain_line","17.0"
"Louis Picamoles","France","carries_over_gain_line","17.0"
"Scott Spedding","France","carries_over_gain_line","15.0"
"Wesley Fofana","France","carries_over_gain_line","14.0"
"Guilhem Guirado","France","carries_over_gain_line","13.0"
"Mathieu Bastareaud","France","carries_over_gain_line","12.0"
"Yannick Nyanga","France","carries_over_gain_line","11.0"
"Vincent Debaty","France","carries_over_gain_line","11.0"
"Bernard Le Roux","France","carries_over_gain_line","11.0"
"Benjamin Kayser","France","carries_over_gain_line","11.0"
"Yoann Maestri","France","carries_over_gain_line","7.0"
"Remi Tales","France","carries_over_gain_line","7.0"
"Morgan Parra","France","carries_over_gain_line","7.0"
"Frederic Michalak","France","carries_over_gain_line","6.0"
"Gael Fickou","France","carries_over_gain_line","6.0"
"Nicolas Mas","France","carries_over_gain_line","6.0"
"Alexandre Flanquart","France","carries_over_gain_line","6.0"
"Pascal Pape","France","carries_over_gain_line","6.0"
"Sofiane Guitoune","France","carries_over_gain_line","6.0"
"Rabah Slimani","France","carries_over_gain_line","6.0"
"Alexandre Dumoulin","France","carries_over_gain_line","6.0"
"Eddy Ben Arous","France","carries_over_gain_line","5.0"
"Fulgence Ouedraogo","France","carries_over_gain_line","5.0"
"Remy Grosso","France","carries_over_gain_line","5.0"
"Rory Kockott","France","carries_over_gain_line","4.0"
"Dimitri Szarzewski","France","carries_over_gain_line","3.0"
"Sebastien Tillous-Borde","France","carries_over_gain_line","2.0"
"Yoann Huget","France","carries_over_gain_line","1.0"
"Uini Atonio","France","carries_over_gain_line","1.0"
"Scott Spedding","France","metres_made","340.0"
"Brice Dulin","France","metres_made","235.0"
"Wesley Fofana","France","metres_made","209.0"
"Louis Picamoles","France","metres_made","171.0"
"Noa Nakaitaci","France","metres_made","129.0"
"Damien Chouly","France","metres_made","100.0"
"Mathieu Bastareaud","France","metres_made","87.0"
"Remy Grosso","France","metres_made","70.0"
"Bernard Le Roux","France","metres_made","65.0"
"Guilhem Guirado","France","metres_made","65.0"
"Frederic Michalak","France","metres_made","63.0"
"Thierry Dusautoir","France","metres_made","54.0"
"Gael Fickou","France","metres_made","52.0"
"Rory Kockott","France","metres_made","52.0"
"Benjamin Kayser","France","metres_made","50.0"
"Alexandre Dumoulin","France","metres_made","45.0"
"Yannick Nyanga","France","metres_made","42.0"
"Vincent Debaty","France","metres_made","40.0"
"Sofiane Guitoune","France","metres_made","37.0"
"Remi Tales","France","metres_made","27.0"
"Sebastien Tillous-Borde","France","metres_made","24.0"
"Pascal Pape","France","metres_made","22.0"
"Eddy Ben Arous","France","metres_made","21.0"
"Rabah Slimani","France","metres_made","21.0"
"Morgan Parra","France","metres_made","19.0"
"Yoann Maestri","France","metres_made","18.0"
"Nicolas Mas","France","metres_made","15.0"
"Alexandre Flanquart","France","metres_made","15.0"
"Fulgence Ouedraogo","France","metres_made","8.0"
"Dimitri Szarzewski","France","metres_made","7.0"
"Uini Atonio","France","metres_made","5.0"
"Yoann Huget","France","metres_made","3.0"
"Bismarck Du Plessis","South Africa","lineouts_won","32.0"
"Adriaan Strauss","South Africa","lineouts_won","18.0"
"Schalk Brits","South Africa","lineouts_won","9.0"
"JP Pietersen","South Africa","lineouts_won","1.0"
"Willie Le Roux","South Africa","lineouts_won","1.0"
"Schalk Burger","South Africa","carries","80.0"
"Eben Etzebeth","South Africa","carries","47.0"
"Lodewyk De Jager","South Africa","carries","47.0"
"Duane Vermeulen","South Africa","carries","45.0"
"Damian De Allende","South Africa","carries","42.0"
"Francois Louw","South Africa","carries","42.0"
"Bryan Habana","South Africa","carries","37.0"
"Handre Pollard","South Africa","carries","32.0"
"Willie Le Roux","South Africa","carries","31.0"
"Jesse Kriel","South Africa","carries","31.0"
"Bismarck Du Plessis","South Africa","carries","27.0"
"Adriaan Strauss","South Africa","carries","25.0"
"Tendai Mtawarira","South Africa","carries","24.0"
"Fourie Du Preez","South Africa","carries","24.0"
"JP Pietersen","South Africa","carries","20.0"
"Lwazi Mvovo","South Africa","carries","17.0"
"Jean De Villiers","South Africa","carries","17.0"
"Willem Alberts","South Africa","carries","17.0"
"Schalk Brits","South Africa","carries","11.0"
"Frans Malherbe","South Africa","carries","11.0"
"Pieter-Steph Du Toit","South Africa","carries","10.0"
"Victor Matfield","South Africa","carries","9.0"
"Zane Kirchner","South Africa","carries","9.0"
"Jannie Du Plessis","South Africa","carries","8.0"
"Trevor Nyakane","South Africa","carries","8.0"
"Pat Lambie","South Africa","carries","7.0"
"Ruan Pienaar","South Africa","carries","7.0"
"Siya Kolisi","South Africa","carries","3.0"
"Jan Serfontein","South Africa","carries","2.0"
"Coenie Oosthuizen","South Africa","carries","2.0"
"Morne Steyn","South Africa","carries","1.0"
"Francois Louw","South Africa","turnovers_won","6.0"
"Bryan Habana","South Africa","turnovers_won","4.0"
"Bismarck Du Plessis","South Africa","turnovers_won","4.0"
"Damian De Allende","South Africa","turnovers_won","4.0"
"Duane Vermeulen","South Africa","turnovers_won","3.0"
"Eben Etzebeth","South Africa","turnovers_won","2.0"
"Adriaan Strauss","South Africa","turnovers_won","2.0"
"JP Pietersen","South Africa","turnovers_won","2.0"
"Trevor Nyakane","South Africa","turnovers_won","2.0"
"Victor Matfield","South Africa","turnovers_won","1.0"
"Jan Serfontein","South Africa","turnovers_won","1.0"
"Jesse Kriel","South Africa","turnovers_won","1.0"
"Coenie Oosthuizen","South Africa","turnovers_won","1.0"
"Handre Pollard","South Africa","turnovers_won","1.0"
"Schalk Burger","South Africa","turnovers_won","1.0"
"Bryan Habana","South Africa","matches","5"
"Eben Etzebeth","South Africa","matches","5"
"Fourie Du Preez","South Africa","matches","5"
"Francois Louw","South Africa","matches","5"
"Handre Pollard","South Africa","matches","5"
"Jesse Kriel","South Africa","matches","5"
"Lodewyk De Jager","South Africa","matches","5"
"Schalk Burger","South Africa","matches","5"
"Tendai Mtawarira","South Africa","matches","5"
"Trevor Nyakane","South Africa","matches","5"
"Adriaan Strauss","South Africa","matches","4"
"Bismarck Du Plessis","South Africa","matches","4"
"Damian De Allende","South Africa","matches","4"
"Duane Vermeulen","South Africa","matches","4"
"Frans Malherbe","South Africa","matches","4"
"Jannie Du Plessis","South Africa","matches","4"
"JP Pietersen","South Africa","matches","4"
"Pat Lambie","South Africa","matches","4"
"Pieter-Steph Du Toit","South Africa","matches","4"
"Willie Le Roux","South Africa","matches","4"
"Jan Serfontein","South Africa","matches","3"
"Ruan Pienaar","South Africa","matches","3"
"Willem Alberts","South Africa","matches","3"
"Coenie Oosthuizen","South Africa","matches","2"
"Jean De Villiers","South Africa","matches","2"
"Lwazi Mvovo","South Africa","matches","2"
"Schalk Brits","South Africa","matches","2"
"Siya Kolisi","South Africa","matches","2"
"Victor Matfield","South Africa","matches","2"
"Morne Steyn","South Africa","matches","1"
"Rudy Paige","South Africa","matches","1"
"Zane Kirchner","South Africa","matches","1"
"Lodewyk De Jager","South Africa","lineout_steals","3.0"
"Victor Matfield","South Africa","lineout_steals","2.0"
"Eben Etzebeth","South Africa","lineout_steals","1.0"
"Duane Vermeulen","South Africa","lineout_steals","1.0"
"Willie Le Roux","South Africa","metres_made","272.0"
"Bryan Habana","South Africa","metres_made","249.0"
"Duane Vermeulen","South Africa","metres_made","240.0"
"Schalk Burger","South Africa","metres_made","189.0"
"JP Pietersen","South Africa","metres_made","181.0"
"Jesse Kriel","South Africa","metres_made","177.0"
"Damian De Allende","South Africa","metres_made","171.0"
"Handre Pollard","South Africa","metres_made","155.0"
"Lodewyk De Jager","South Africa","metres_made","105.0"
"Francois Louw","South Africa","metres_made","102.0"
"Fourie Du Preez","South Africa","metres_made","99.0"
"Lwazi Mvovo","South Africa","metres_made","83.0"
"Zane Kirchner","South Africa","metres_made","81.0"
"Eben Etzebeth","South Africa","metres_made","78.0"
"Bismarck Du Plessis","South Africa","metres_made","68.0"
"Adriaan Strauss","South Africa","metres_made","68.0"
"Willem Alberts","South Africa","metres_made","64.0"
"Jean De Villiers","South Africa","metres_made","52.0"
"Ruan Pienaar","South Africa","metres_made","40.0"
"Tendai Mtawarira","South Africa","metres_made","31.0"
"Schalk Brits","South Africa","metres_made","31.0"
"Pat Lambie","South Africa","metres_made","26.0"
"Victor Matfield","South Africa","metres_made","25.0"
"Frans Malherbe","South Africa","metres_made","22.0"
"Pieter-Steph Du Toit","South Africa","metres_made","12.0"
"Jannie Du Plessis","South Africa","metres_made","11.0"
"Siya Kolisi","South Africa","metres_made","8.0"
"Trevor Nyakane","South Africa","metres_made","8.0"
"Morne Steyn","South Africa","metres_made","6.0"
"Coenie Oosthuizen","South Africa","metres_made","2.0"
"Jan Serfontein","South Africa","metres_made","2.0"
"Schalk Burger","South Africa","offloads_made","8.0"
"Francois Louw","South Africa","offloads_made","5.0"
"Eben Etzebeth","South Africa","offloads_made","4.0"
"Bismarck Du Plessis","South Africa","offloads_made","3.0"
"Duane Vermeulen","South Africa","offloads_made","2.0"
"Victor Matfield","South Africa","offloads_made","2.0"
"Frans Malherbe","South Africa","offloads_made","2.0"
"Zane Kirchner","South Africa","offloads_made","2.0"
"Pat Lambie","South Africa","offloads_made","1.0"
"Bryan Habana","South Africa","offloads_made","1.0"
"Jean De Villiers","South Africa","offloads_made","1.0"
"Lodewyk De Jager","South Africa","offloads_made","1.0"
"Fourie Du Preez","South Africa","offloads_made","1.0"
"JP Pietersen","South Africa","offloads_made","1.0"
"Lwazi Mvovo","South Africa","offloads_made","1.0"
"Willie Le Roux","South Africa","offloads_made","1.0"
"Damian De Allende","South Africa","offloads_made","1.0"
"Jesse Kriel","South Africa","offloads_made","1.0"
"Bryan Habana","South Africa","tries","5"
"JP Pietersen","South Africa","tries","4"
"Francois Louw","South Africa","tries","3"
"Bismarck Du Plessis","South Africa","tries","2"
"Schalk Burger","South Africa","tries","2"
"Adriaan Strauss","South Africa","tries","1"
"Damian De Allende","South Africa","tries","1"
"Fourie Du Preez","South Africa","tries","1"
"Jesse Kriel","South Africa","tries","1"
"Lodewyk De Jager","South Africa","tries","1"
"Lwazi Mvovo","South Africa","tries","1"
"Schalk Brits","South Africa","tries","1"
"Coenie Oosthuizen","South Africa","tries","0"
"Duane Vermeulen","South Africa","tries","0"
"Eben Etzebeth","South Africa","tries","0"
"Frans Malherbe","South Africa","tries","0"
"Handre Pollard","South Africa","tries","0"
"Jan Serfontein","South Africa","tries","0"
"Jannie Du Plessis","South Africa","tries","0"
"Jean De Villiers","South Africa","tries","0"
"Morne Steyn","South Africa","tries","0"
"Pat Lambie","South Africa","tries","0"
"Pieter-Steph Du Toit","South Africa","tries","0"
"Ruan Pienaar","South Africa","tries","0"
"Rudy Paige","South Africa","tries","0"
"Siya Kolisi","South Africa","tries","0"
"Tendai Mtawarira","South Africa","tries","0"
"Trevor Nyakane","South Africa","tries","0"
"Victor Matfield","South Africa","tries","0"
"Willem Alberts","South Africa","tries","0"
"Willie Le Roux","South Africa","tries","0"
"Zane Kirchner","South Africa","tries","0"
"Schalk Burger","South Africa","carries_over_gain_line","35.0"
"Lodewyk De Jager","South Africa","carries_over_gain_line","25.0"
"Damian De Allende","South Africa","carries_over_gain_line","21.0"
"Eben Etzebeth","South Africa","carries_over_gain_line","21.0"
"Duane Vermeulen","South Africa","carries_over_gain_line","19.0"
"Francois Louw","South Africa","carries_over_gain_line","17.0"
"Bryan Habana","South Africa","carries_over_gain_line","16.0"
"Adriaan Strauss","South Africa","carries_over_gain_line","15.0"
"Bismarck Du Plessis","South Africa","carries_over_gain_line","15.0"
"Jesse Kriel","South Africa","carries_over_gain_line","14.0"
"Handre Pollard","South Africa","carries_over_gain_line","14.0"
"Willem Alberts","South Africa","carries_over_gain_line","14.0"
"Fourie Du Preez","South Africa","carries_over_gain_line","13.0"
"Tendai Mtawarira","South Africa","carries_over_gain_line","12.0"
"Willie Le Roux","South Africa","carries_over_gain_line","11.0"
"JP Pietersen","South Africa","carries_over_gain_line","9.0"
"Frans Malherbe","South Africa","carries_over_gain_line","8.0"
"Jean De Villiers","South Africa","carries_over_gain_line","7.0"
"Jannie Du Plessis","South Africa","carries_over_gain_line","6.0"
"Victor Matfield","South Africa","carries_over_gain_line","6.0"
"Pieter-Steph Du Toit","South Africa","carries_over_gain_line","5.0"
"Schalk Brits","South Africa","carries_over_gain_line","5.0"
"Pat Lambie","South Africa","carries_over_gain_line","4.0"
"Lwazi Mvovo","South Africa","carries_over_gain_line","4.0"
"Trevor Nyakane","South Africa","carries_over_gain_line","2.0"
"Siya Kolisi","South Africa","carries_over_gain_line","2.0"
"Zane Kirchner","South Africa","carries_over_gain_line","1.0"
"Jan Serfontein","South Africa","carries_over_gain_line","1.0"
"Bryan Habana","South Africa","clean_breaks","8.0"
"Jesse Kriel","South Africa","clean_breaks","7.0"
"Willie Le Roux","South Africa","clean_breaks","7.0"
"JP Pietersen","South Africa","clean_breaks","4.0"
"Damian De Allende","South Africa","clean_breaks","4.0"
"Handre Pollard","South Africa","clean_breaks","3.0"
"Duane Vermeulen","South Africa","clean_breaks","3.0"
"Francois Louw","South Africa","clean_breaks","2.0"
"Jean De Villiers","South Africa","clean_breaks","2.0"
"Zane Kirchner","South Africa","clean_breaks","1.0"
"Lodewyk De Jager","South Africa","clean_breaks","1.0"
"Schalk Burger","South Africa","clean_breaks","1.0"
"Bismarck Du Plessis","South Africa","clean_breaks","1.0"
"Victor Matfield","South Africa","clean_breaks","1.0"
"Schalk Brits","South Africa","clean_breaks","1.0"
"Eben Etzebeth","South Africa","clean_breaks","1.0"
"Lwazi Mvovo","South Africa","clean_breaks","1.0"
"Fourie Du Preez","South Africa","clean_breaks","1.0"
"Adriaan Strauss","South Africa","clean_breaks","1.0"
"Frans Malherbe","South Africa","clean_breaks","1.0"
"Alessandro Zanni","Italy","tries","1"
"Edoardo Gori","Italy","tries","1"
"Giovanbattista Venditti","Italy","tries","1"
"Gonzalo Garcia","Italy","tries","1"
"Leonardo Sarto","Italy","tries","1"
"Michele Rizzo","Italy","tries","1"
"Tommaso Allan","Italy","tries","1"
"Alberto De Marchi","Italy","tries","0"
"Andrea Manici","Italy","tries","0"
"Andrea Masi","Italy","tries","0"
"Carlo Canna","Italy","tries","0"
"Dario Chistolini","Italy","tries","0"
"Davide Giazzon","Italy","tries","0"
"Enrico Bacchin","Italy","tries","0"
"Francesco Minto","Italy","tries","0"
"Guglielmo Palazzani","Italy","tries","0"
"Josh Furno","Italy","tries","0"
"Leonardo Ghiraldini","Italy","tries","0"
"Lorenzo Cittadini","Italy","tries","0"
"Luke McLean","Italy","tries","0"
"Marco Fuser","Italy","tries","0"
"Martin Castrogiovanni","Italy","tries","0"
"Matias Aguero","Italy","tries","0"
"Mauro Bergamasco","Italy","tries","0"
"Michele Campagnaro","Italy","tries","0"
"Quintin Geldenhuys","Italy","tries","0"
"Samuela Vunisa","Italy","tries","0"
"Sergio Parisse","Italy","tries","0"
"Simone Favaro","Italy","tries","0"
"Tommaso Benvenuti","Italy","tries","0"
"Valerio Bernabò","Italy","tries","0"
"Alessandro Zanni","Italy","matches","4"
"Carlo Canna","Italy","matches","4"
"Edoardo Gori","Italy","matches","4"
"Francesco Minto","Italy","matches","4"
"Giovanbattista Venditti","Italy","matches","4"
"Guglielmo Palazzani","Italy","matches","4"
"Josh Furno","Italy","matches","4"
"Leonardo Sarto","Italy","matches","4"
"Lorenzo Cittadini","Italy","matches","4"
"Luke McLean","Italy","matches","4"
"Matias Aguero","Italy","matches","4"
"Michele Campagnaro","Italy","matches","4"
"Quintin Geldenhuys","Italy","matches","4"
"Tommaso Allan","Italy","matches","4"
"Andrea Manici","Italy","matches","3"
"Davide Giazzon","Italy","matches","3"
"Michele Rizzo","Italy","matches","3"
"Samuela Vunisa","Italy","matches","3"
"Simone Favaro","Italy","matches","3"
"Tommaso Benvenuti","Italy","matches","3"
"Dario Chistolini","Italy","matches","2"
"Enrico Bacchin","Italy","matches","2"
"Gonzalo Garcia","Italy","matches","2"
"Leonardo Ghiraldini","Italy","matches","2"
"Martin Castrogiovanni","Italy","matches","2"
"Mauro Bergamasco","Italy","matches","2"
"Valerio Bernabò","Italy","matches","2"
"Alberto De Marchi","Italy","matches","1"
"Andrea Masi","Italy","matches","1"
"Marco Fuser","Italy","matches","1"
"Sergio Parisse","Italy","matches","1"
"Edoardo Gori","Italy","clean_breaks","4.0"
"Leonardo Sarto","Italy","clean_breaks","3.0"
"Giovanbattista Venditti","Italy","clean_breaks","2.0"
"Tommaso Allan","Italy","clean_breaks","2.0"
"Leonardo Ghiraldini","Italy","clean_breaks","2.0"
"Francesco Minto","Italy","clean_breaks","1.0"
"Michele Rizzo","Italy","clean_breaks","1.0"
"Gonzalo Garcia","Italy","clean_breaks","1.0"
"Dario Chistolini","Italy","clean_breaks","1.0"
"Samuela Vunisa","Italy","clean_breaks","1.0"
"Enrico Bacchin","Italy","clean_breaks","1.0"
"Josh Furno","Italy","clean_breaks","1.0"
"Luke McLean","Italy","clean_breaks","1.0"
"Simone Favaro","Italy","clean_breaks","1.0"
"Josh Furno","Italy","turnovers_won","3.0"
"Leonardo Sarto","Italy","turnovers_won","3.0"
"Francesco Minto","Italy","turnovers_won","3.0"
"Tommaso Allan","Italy","turnovers_won","2.0"
"Samuela Vunisa","Italy","turnovers_won","2.0"
"Matias Aguero","Italy","turnovers_won","2.0"
"Quintin Geldenhuys","Italy","turnovers_won","2.0"
"Tommaso Benvenuti","Italy","turnovers_won","2.0"
"Michele Campagnaro","Italy","turnovers_won","1.0"
"Giovanbattista Venditti","Italy","turnovers_won","1.0"
"Enrico Bacchin","Italy","turnovers_won","1.0"
"Simone Favaro","Italy","turnovers_won","1.0"
"Leonardo Ghiraldini","Italy","turnovers_won","1.0"
"Alessandro Zanni","Italy","turnovers_won","1.0"
"Luke McLean","Italy","turnovers_won","1.0"
"Edoardo Gori","Italy","turnovers_won","1.0"
"Andrea Manici","Italy","turnovers_won","1.0"
"Edoardo Gori","Italy","offloads_made","4.0"
"Josh Furno","Italy","offloads_made","4.0"
"Leonardo Sarto","Italy","offloads_made","3.0"
"Alessandro Zanni","Italy","offloads_made","3.0"
"Leonardo Ghiraldini","Italy","offloads_made","3.0"
"Luke McLean","Italy","offloads_made","2.0"
"Lorenzo Cittadini","Italy","offloads_made","2.0"
"Giovanbattista Venditti","Italy","offloads_made","2.0"
"Francesco Minto","Italy","offloads_made","1.0"
"Andrea Manici","Italy","offloads_made","1.0"
"Quintin Geldenhuys","Italy","offloads_made","1.0"
"Michele Campagnaro","Italy","offloads_made","1.0"
"Matias Aguero","Italy","offloads_made","1.0"
"Simone Favaro","Italy","offloads_made","1.0"
"Tommaso Allan","Italy","offloads_made","1.0"
"Samuela Vunisa","Italy","offloads_made","1.0"
"Enrico Bacchin","Italy","offloads_made","1.0"
"Alessandro Zanni","Italy","lineout_steals","2.0"
"Josh Furno","Italy","lineout_steals","1.0"
"Luke McLean","Italy","metres_made","207.0"
"Leonardo Sarto","Italy","metres_made","188.0"
"Edoardo Gori","Italy","metres_made","156.0"
"Tommaso Allan","Italy","metres_made","119.0"
"Giovanbattista Venditti","Italy","metres_made","107.0"
"Samuela Vunisa","Italy","metres_made","78.0"
"Michele Campagnaro","Italy","metres_made","78.0"
"Josh Furno","Italy","metres_made","52.0"
"Sergio Parisse","Italy","metres_made","49.0"
